uid,restaurant name,rating,content,Label #1,Label #2,Label #3,Label Eval
ChdDSUhNMG9nS0VJQ0FnSUNxX0ptSnVRRRAB,Hua Zai HK Style Roasted Delight Rice Noodle,1,"To the management of Hua Zai HK Style Roasted Delight Rice Noodle @Blk 308 Anchorvale Road

Please educate your workers. Not well stay at home.
Case No. 63884 and 63886 were not well, yet still continue to go to work. The 27yo Malaysian (63886)  already developed loss of taste but DID NOT SEEK MEDICAL ATTENTION!!!!! Now it's a cluster!!!! Everyone Q-ing for swab test outside the clinic, all the way to the bakery shop, which will affect the business too!!!!",,,,
ChdDSUhNMG9nS0VJQ0FnSURTOC1pSnVBRRAB,Chinese Cuisine 373,5,"(Translated by Google) A more authentic Chinese restaurant, covering a wide range of cuisines, including dishes from the north and the south. The dishes are delicious, and the pot of pork and scallion pancakes are recommended. Fish-flavored shredded pork with less sugar has no sweetness. If you are not used to it, you can consider some others.

(Original)
比较地道的中餐店，覆盖的菜系比较广，北方南方的菜都有做。菜都很好吃，锅包肉以及葱油饼比较推荐。鱼香肉丝加糖少没什么甜味，不习惯的可以考虑点其他的。",,,,
ChZDSUhNMG9nS0VJQ0FnSUQyekxpSkxnEAE,Cava Singapore,3,"Strong contender to the existing upper Thomson road cafes like Columbus Coffee. Overall good brunch food, with nice platting and interior design. However could do better with their coffees (quite awful Americano). They should like consider providing better utensils (fork,soon) as the current ones are obviously of sub standard quality, similar to the ones we see in food court. It’s the non polished type and didn’t look or feel sparkling clean. Furthermore, all of their fork has stains between the grooves. Asked for change but all had stains. Ended up not using their fork. Lost my appetite a little. Chicken was great but wished they drained the excess oil before serving. The plate was filled with excess oil from the chicken midway during meal. Overall 3 stars with lots of potential for improvement.",,,,
ChdDSUhNMG9nS0VJQ0FnSURNczRTRnN3RRAB,Mun Zuk 满粥,4,"Savory porridge! Tried the pork meatballs with sliced pork - TBH ingredients weren’t to shout for, but the porridge made it up for it :) think they cook the ingredients in the porridge to let the marinate and sweetness soak through.
Ingredient portions were pretty generous. Price-wise - depending on ingredients, betw $5.50-$10plus.",,,,
ChZDSUhNMG9nS0VJQ0FnSURTX3JYclVnEAE,Kinzan-Ya Japanese Restaurant 金山屋,2,"What you see in this photo is priced at $14++ on their menu. This place is nice and cozy, and the food comes hot. Waitress should have clarified orders because she got one of our orders wrong (Chashu don became Katsu don), and when we informed her about it after it came, she said nothing. I mentioned it again when paying and all she said was that she heard us say Katsu don. Not a single word of apology of sorts. Upon opening (we were there at 11.12am), we were informed that because they had just opened, there was no cold soba available either as the sauce just got put into the fridge. Generally disappointing but thank goodness for Burpple 1-for-1.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNLbHFxLXJRRRAB,Siam Kitchen SAFRA Toa Payoh,4,Went here twice and good thing that it was not crowded. Environment is cozy and food tastes ok and decently priced. Convenient place for dining after doing some exercise at SAFRA.,,,,
ChZDSUhNMG9nS0VJQ0FnSUNlcTdHZ1NREAE,Shinjitsu Ramen @ AMK,3,$8.30 for a bowl of char siew ranmen. .all OK except I find the photo and manual not so clear. Hope u can improve on the manual part. See until blur.,,,,
ChdDSUhNMG9nS0VJQ0FnSUMyaWNLMThBRRAB,Takagi Ramen - Ang Mo Kio,5,"Was at AMK outlet, no frills ramen at heartland prices. Served by friendly staff Peggy!",,,,
ChZDSUhNMG9nS0VJQ0FnSURtN2M3Q0ZnEAE,Malaysia Chiak @ City Square Mall,1,"DO NOT BUY THEIR BAH KUT TEH. I just had one here, $7 with rice. There isn’t much meat, mostly bones and mushroom. This should be regarded as a scam for $7. Never coming back again.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNRdUt5cFpREAE,Xin Peng Chinese Restaurant,5,Nice food. Great staff,,,,
ChZDSUhNMG9nS0VJQ0FnSUNDaTRiQ0dnEAE,Mun Zuk 满粥,4,"I tried this after noticing many older folks patronising this. Had the Tioman fish +century egg + egg porridge. The porridge base was certainly good, and the onsen egg was a nice touch. The fish slices were thick and fresh, but there was a freshwater fish taste to it. If I did not include the add ons, the amount of ingredients in the porridge would have been a bit little. The you tiao was too hard and a bit too chewy and the oil used to fry it was not very fresh. I would eat the porridge again if I’m in the vicinity and have a craving, but $11.30 for a porridge meal is pricey.",,,,
ChdDSUhNMG9nS0VJQ0FnSUR1eHJMYXF3RRAB,WANG THAI KITCHEN 泰国美食,1,"The food might be good, I would never know because we couldn’t even pay for the food. Ok sure, they are old fashion, no paylah, no paynow, no contactless payment, in short only cash or nets, even with a paylah sticker there below the countertop ( which is misleading) The staff generated some QR code for my wife to scan but this turned out to be a dead end as my wife’s money got deducted but payment was declined. While this is common in many restaurants, we are not faulting the restaurant for that but it’s the attitude of the cashier that suddenly became very rude. First he threw the receipt at us saying “look, payment didn’t go thru, I also dunno coz it never goes thru” (then why generate it in the first place) .So my wife asked him for help and what can we do now?, is there any other way, coz the payment went thru on our side. He replied, “then you all just wait, I also dunno what to do, payment didn’t go thru”. His tone was quite loud and not acceptable for me. There are multiple ways this situation can be handled but raising tone and being rude to customers is definitely not the way.  So we went away and tried to call the bank while the staff just ignored us and went to serve other. I got seriously annoyed by this lack of professionalism and manners, and once we managed to get the money back, we left. Once again, they might have the best tasting Thai food in the world, but with that kind of attitude, I would not step in that place again. If you want to go, bring cash/nets, then probably the staff will be nice to you.

Might be a blessing in disguise. Went to the toilet, and on the way, you can see how poorly maintained the kitchen is, not to mention filthy. Might have saved us on a case of stomach pain/ diarrhoea. My advice for your management : 1. we are in the freaking 21st century Singapore, not some ulu kampungs , update your methods of payment for more variety. 2. Talk properly to your customers. Who do you think you are to be rude? 3. Clean your kitchen or at least put a curtain to hide all your mess from your customers eyes.",,,,
ChdDSUhNMG9nS0VJQ0FnSUR5LTktYWxnRRAB,Kam Jia Zhuang Seafood,5,"Value for money, superb food even with takeaway.  Ordered again for mums birthday and always good so far.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNlc05UQmVREAE,Phoenix Indian Restaurant,5,"Really good Indian restaurant, we frequently go there when we visit the science center.
Staff is friend and food really tasty.
The only 2 areas I would suggest to improve would be:
- to add some sound absorbing panel, restaurant is really noisy during peak hours
- improve kids menus with vegetables, as it only propose fried food as main dishes",,,,
ChdDSUhNMG9nS0VJQ0FnSURTenEzYmdRRRAB,Kedai Makan Muhajirin,4,"Old school nasi lemak with a kampung homestyle taste that's so hard to find these days. Took me right back to my childhood.

The nasi was lightly fragrant and fluffy, unlike the overly lemak versions you get at most food centres. The simple standard $1 pack with selar kuning, slice of omelette, cucumber and sambal is very good on its own, but there are other dishes from the nasi padang array if you want add ons.

Now curious about their other breakfast standards like mee rebus, mee siam and the soto. Will be back to try!",,,,
ChZDSUhNMG9nS0VJQ0FnSURtb3JQSlVnEAE,Vincent Western Food,4,"Tastes above average hawker western food.. the portion really worth the price paid.. use shopee pay to get even further discount!

Update 08/05: this stall tastes so much better than the one at S-11 food court that used to be quite famous until their standard dropped...",,,,
ChdDSUhNMG9nS0VJQ0FnSURTcGZqaXRnRRAB,Ministry of Rojak,1,"Bad experienced today, staff very rude. Nagging, bad temper, bear brunt and attack customer from counter then Start charging outside the counter and to the dining table. Worst still bad mouthing customer with other patrons such an attitude and unprofessional... only stop when I started to record a video and intended to call police. So childish and easily get offended by small miscommunication over Teh O Kosong and when I took the shop pictures... keep nagging and grumpy like old man.

A man attacking women over small matter? Thats so uncalled for. Consider to report to police, I have the videos. Oh another man also came to our dining table and after I recorded him ... he walked away immediately. You guys gangsters?",,,,
ChdDSUhNMG9nS0VJQ0FnSUNhbmRpWHdBRRAB,Fried Rice SG,5,"Ordered gam hiong prawn fried rice ($8.90), using the advance order. The whole process was very smooth, and I got my order on time, and my fried rice was still piping hot. Generous portion of fried rice, and I counted more than 6 prawns (amaziiinggg), and wok hei was there! 👍🏻",,,,
ChdDSUhNMG9nS0VJQ0FnSURPaDVTS3lnRRAB,PUTIEN,5,Superb food and service! Food is not too salty nor sweet it’s really palatable and feels healthy! Service is also good and staff are all very friendly! Would like to commend a staff Wei Li Hui as she provided exceptional friendliness and does check up on customer food and service satisfaction. Overall I recommend people to dine in at Putien Northpoint!,,,,
ChdDSUhNMG9nS0VJQ0FnSURDcjlXdm13RRAB,La Café & Bar,5,Wonderful Filipinos food. Great service and great selection of wines and liquors.,,,,
ChZDSUhNMG9nS0VJQ0FnSUNtdVpUMlVBEAE,"Plum Village Restaurant, 梅村酒家",4,"Tried their set menu for 4 persons. We like the braised pork, tofu, and salted chicken (looks dry but it’s not, thanks god). The fried noodle is a bit bland and the yam chicken is not what we like.

Make sure you know a bit mandarin since they don’t have English menu and speaks little English.",,,,
ChdDSUhNMG9nS0VJQ0FnSURLeXRPS3RRRRAB,Casuarina Curry (Thomson),5,"One of the heavyweights in prata in Singapore.
Prices have increased noticeably after recent renovations, and now is queue-order and pay-first, but food quality seems to be fairly consistent (read: still good).

Parking will always be a huge deterrent to visits at this outlet, so come during off-peak hours!",,,,
ChdDSUhNMG9nS0VJQ0FnSURRbDQzWnRnRRAB,Phoenix Indian Restaurant,4,"The indian restaurant is hidden in the shop houses on the Phoenix hill opposite the Phoenix station. Carpark is available at a fee right in front of the restaurant. However, parking along the landed houses is also quite easy.

The place is neat and clean, and the staff is rather friendly and attending. We were recommended dishes based on our preference, and the food tastes really great as well. Naan is slightly over done with quite some burns, but overall quality of the meal is good. They also serve wine here if you are seeking some romance over dinner. It is well decorated for nice ambience.

Tandoori dishes are perfect, and would definitely try again in next visits. They also do delivery and work with deliverloo.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNPMHVQWjRRRRAB,Toa Payoh West Market & Food Centre (Lorong 1),5,"Teochew hand-made tim-sum, White carrot cake, Hokkien noodles, White chicken rice and Uggli muffins. Must try at each respective food stall serving only a single menu. Cannot miss them when you are at the food centre.",,,,
ChdDSUhNMG9nS0VJQ0FnSURJbGYycTR3RRAB,Konomi Zen,5,Delicious,,,,
ChZDSUhNMG9nS0VJQ0FnSUR5aUotclhREAE,Xi Yan Maxwell,4,Food is pretty nice. Yu Sheng was refreshingly different...  fresh salad leaves and 3 types of raw fish instead of the preserved stuff. No shell fish to trigger allergic reactions..,,,,
ChZDSUhNMG9nS0VJQ0FnSUNhczVPUE53EAE,Yuba Hut,1,Katsu Don tasted sour to me and I don’t like it,,,,
ChdDSUhNMG9nS0VJQ0FnSUNHdDZqTnFnRRAB,Axsolute Bistro,5,"Good food, good environment, good prices, friendly staff, won a truffle fries on lucky draw!",,,,
ChdDSUhNMG9nS0VJQ0FnSUQyMC1XX2xRRRAB,Fried Rice SG,4,Good plate of fried rice. Just abit wet but the rice has strong wok hei. Pricing is very good. Love the chicken cutlet. Overall will be back!,,,,
ChZDSUhNMG9nS0VJQ0FnSURPdXB1TkZREAE,Kushiya Japanese Grill House,4,Food took a while to come. Portion was quite small but food was tasty. Ordering using qr code was quite confusing. Set meal option wasn't elaborated in the website,,,,
ChZDSUhNMG9nS0VJQ0FnSUNxcC02Z1JREAE,Takagi Ramen - Ang Mo Kio,3,"Cheap and affordable and taste good as well. Don’t recommend the bubble tea though - taste weird.

For delivery, please be aware that the restaurant will take way longer to deliver than whatever is stated in the app. I took them an additional hour to deliver my food!",,,,
ChdDSUhNMG9nS0VJQ0FnSURJektxNDdBRRAB,Old Chang Kee,5,Good Satay beehoon,,,,
ChdDSUhNMG9nS0VJQ0FnSUR1X0xDQW1BRRAB,"ZITIMAMA'S, NTU",5,Good food! And amazing service:),,,,
ChdDSUhNMG9nS0VJQ0FnSUM2N19IYjlBRRAB,SUSHI TEI,5,"I've always enjoy the food from Sushi Tei. It's very fresh and they always have new seasonal items. today I had the lobster roll 1-for-1 because of UOB card promo, then a must have Kani Chawanmushi, with a piping hot Yosenabe. so good! …",,,,
ChdDSUhNMG9nS0VJQ0FnSURXdzQ2Snl3RRAB,Mookata Lor!,5,Great service and affordable prices,,,,
ChZDSUhNMG9nS0VJQ0FnSUNXN1BEWmJREAE,Prata Raya,1,"Garbage, even for a cheap Prata place.

One staff member sits by the safe entry and watches TV, the other little tyrant barks at you while you look for a QR code that they’ve forgotten to put up.

Meat is absent from food. Everyone is made to sit in one direction so it feels like you’re eating in a prison camp.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNlLU0zUjdBRRAB,Nandhana's @ Ang Mo Kio Djitsun mall,5,"Nice to have an authentic Indian restaurant at AMK.
Food quality is amazing and service was fast.
Polite and friendly staff.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNtdHMzM2F3EAE,Mouth Restaurant - 地茂馆,5,"Great dim sum places

Brought my parents here for dim sum with chope 30% off vouchers. The food are great. I like their stir fried carrot cake with xo sauce and salted egg custard bao . Their dim sum are simple and great too. The tea is expensive (3sgd per pax).

However do note that they have a rest time at 2.30 pm so try to come earlier before 2.30pm as it will be the last order before the restaurant take a break.",,,,
ChZDSUhNMG9nS0VJQ0FnSURLMU4ySll3EAE,Malaysia Boleh! @ Northpoint City,4,"Decided to finally give a review of this place. When it first opened few years back, the wait time for almost every food stall was long due to the crowd and the standard of the food was pretty bad.

However, I decided to give it a try again today with my friends, surprisingly everything we had improved in taste and wait time. Especially the Mee Hoon Kuey, the soup was tasty and not diluted like I had the previous time!

Overall, its not bad for a food court in a shopping mall. Will be back to try out other food stalls there too!",,,,
ChZDSUhNMG9nS0VJQ0FnSURZOEpXZk9REAE,COLLIN’S® @ Jubilee Square,5,"Limited tables available be prepared to  queue up and wait during dinner peak hour. Waitress are friendly and don't feel pressured to order fast and get on with life. Tried their signature crispy chicken cutlet, very crispy and nice, not oily too. The corn cob is a little soft and felt overdone but still alright.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNzbzlhZzh3RRAB,Che' Rose Nasi Padang,5,"Their tagline is ""Possibly the best Rendang in Singapore"" and I'm strongly inclined to agree.  I've never had better and it's a real treasure.  Bitter gourd is nice too, but the real star is the Beef Rendang.  Lovers of Texas-style BBQ will rejoice at this Rendang.",,,,
ChdDSUhNMG9nS0VJQ0FnSURxNHBlenBRRRAB,Sinar 456 Malay Seafood,3,Be careful and double check of what you order either having there or take away. Good luck,,,,
ChdDSUhNMG9nS0VJQ0FnSUR5aG9mVWxRRRAB,SUSHI TEI,5,Love the quality of food they served and their service is simply awesome! 👍 …,,,,
ChZDSUhNMG9nS0VJQ0FnSURteGVTZVhBEAE,Ananda's TAJ Restaurant,4,Friendly staff and good food!,,,,
ChdDSUhNMG9nS0VJQ0FnSURDLWNIdTdBRRAB,Wee Nam Kee Hainanese Chicken Rice Restaurant,3,The rice is nice and fragrance but a bit disappointed with the chicken as they are not tender enough. The price is on the high side compare to other shops. The chilli is nice but the ginger is dry and not fragrance.,,,,
ChdDSUhNMG9nS0VJQ0FnSUQyc29fNzBnRRAB,Shanghai Tan Pan Fried Bun,5,"Went there with my wife and 3 daughters, ordered their Signature Pan Fried Buns, XLB, Noodles With Spring Onion Oil and steam buns. The food is delicious which all of us like it. We will definitely visit again.",,,,
ChdDSUhNMG9nS0VJQ0FnSURXMWJMeV9BRRAB,Ichiban Boshi (Jurong Point),3,"food is delicious as usual. refer to photos. restaurant seems to be understaffed, but they took our orders accurately n timely. Oh.. and a tiny cockroach crawled onto my side of the table and i smacked it with paper napkins. An eventful night for us 😅.",,,,
ChdDSUhNMG9nS0VJQ0FnSUMwNHRmUmhRRRAB,Indonesian Selera Corner Yishun 101,4,"(Translated by Google) Many dishes. Noodle Soup Noodle Boil Noodle Rice Mixed Cake.

(Original)
Many dishes. Mee Siam Mee Rebus Lontong Nasi Campur Kuih Muih.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNjNmJxcnd3RRAB,Xi Yan Maxwell,3,Food is average but service and ambiance good. Rather pricey. 1-for-1 corkage,,,,
ChdDSUhNMG9nS0VJQ0FnSUNtN0lMUThRRRAB,Wee Nam Kee Hainanese Chicken Rice Restaurant,1,"Just sharing my opinion. Haven't been there for few years. Today, All food served cold. Not worth going anymore as it's totally different from years back.

Used to have second helping for the fragrance rice but it is now taste like raw flour. The Char Siew taste like you're putting sugar in your mouth as it's overlay sweet. The roast pork in the market taste way better than theirs. Ordered quarter Chicken but given all breast meat which used to be tender and tasty but not anymore.

All of the above is even more obvious when our ""lie detector"" didn't even finish half of his favourite fragrance rice 🤭",,,,
ChdDSUhNMG9nS0VJQ0FnSURhZ2FLMG93RRAB,Hong Kong Sheng Kee Pau,1,"(Translated by Google) Bought the prawn beancurd skin, and there were 2 flies on it 🤮� …",,,,
ChdDSUhNMG9nS0VJQ0FnSUNPM1ozYmlBRRAB,Al Mubin Restaurant - Ang Mo Kio,1,Absolutely awful service. Sat for 20 minutes and no one came to take my order. Even walked to the counter to make my order but the guy told me to sit down and wait longer. Place was only half full. Never to return ever.,,,,
ChZDSUhNMG9nS0VJQ0FnSUN1c04zTUxnEAE,Malaysia Chiak @ City Square Mall,5,"Helpful staff, friendly service, decent prices for portion size. Food is certainly not bad.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNHXzRtNDNRRRAB,Suki-Suki Thai Hot Pot @ SAFRA Toa Payoh,4,"Pros:
1. Had a great dining experience. Staff are attentive, foods are fresh, taste good.
2. Love the basil chicken and tom yum clear soup base.
Will come back again for sure.

Cons:
1. Limited selections but definitely worth it with the on-going promotions.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNPdElTb29BRRAB,Rahim Muslim Food,5,"You have to be there early for their satay. Their mutton satay sells out really quickly. Their mee rebus is delicious. In early May, they received an award presented by the World Gourmet Summit. Testament to their food is good. This is a very hardworking stall.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNjM2RPTVZREAE,Phoenix Indian Restaurant,5,"Good comfort food for an affordable price. This is definitely a hidden gem for me, my go to place for Indian Cuisine.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNPN0lfZ3h3RRAB,Chang Cheng - 531 Ang Mo Kio Avenue 10,1,The lady staffs is so rude and shouting with my wife after purchasing the food. So rude and still argue and I just told her off.,,,,
ChZDSUhNMG9nS0VJQ0FnSURpOUphUlJnEAE,Mukjja Korean Chinese Restaurant,3,"Place is kinda packed during lunch and dinner time. Food is not bad but a little too pricey. Went 2 times.

Ordered the glass noodles during my first visit. Not too sure why there isn't any sliced pork in it when it is clearly stated on the menu that there will be sliced pork. Ordered the jajang rice too. The looks of the jajang rice is pathetic. Just a plate of rice with a fried egg + the sauce. If I remember correctly the glass noodles is 18 dollars and the jajang rice is 15 dollars. Also ordered the sweet and sour pork. Pork hardness is inconsistent. A good portion of it was hard af and the rest were just nice. Can't remember how much was it but it's definitely more than 20 dollars.

Ordered jajang noodles the 2nd time I went. Not too sure what's the hype about. While I feel it does taste better than the average jajang noodles you can find in Singapore, it certainly isn't very special or unique. Also ordered some spicy garlic chicken. It's better than the sweet sour pork. Costs 35 dollars and it's not even the big size. It's small size which is meant for 2 to 3 pax.

Overall I feel this place is overpriced. Food taste slightly above average. But for the price I'm paying I'll be expecting more than just slightly above average.",,,,
ChZDSUhNMG9nS0VJQ0FnSUN1aU9hRlVnEAE,Syed Restaurant,1,"Workers atitude is so horrible! I wanted to order Prata Tissue and they rejected my request as they told me they were busy with so many customers orders. And can't even make 1 piece of prata tissue 🙄 then after 15 mins sitting at the table while my family's food finished, I tried my luck again to order Prata Tissue as most of the customers has  leave the makan place, they accepted my order. How pathetic that is. And im complaining about prata tissue overall. Hahahaha",,,,
ChZDSUhNMG9nS0VJQ0FnSURLcklQRVNBEAE,Prata Raya,1,"Ordered whole bunch of stuff for takeaway, including a pack of pappadum, 3 pieces inside. They took it to the kitchen for some reason.

When I open the pack of pappadum at home, there was only 1 piece inside. Perhaps the other 2 are in the pack of mutton briyani? Nope. It got taken out by them. Probably repacked and sold again. Come to think of it, my 1 piece of pappadum isn't as crispy as it should, it is a little stale, with a slight leathery texture.

While we are at it, mutton briyani's curry is waaaay too salty. 80% solid bone, 20% meat, tendon and fats.",,,,
ChZDSUhNMG9nS0VJQ0FnSURpc3F6amNREAE,Dian Xiao Er,5,My favorite roast duck place. Loved the dong bo rou too... Service has always been pretty good and food is served on time .,,,,
ChdDSUhNMG9nS0VJQ0FnSUNpMDhEUmdRRRAB,Aburi-EN (Jem),4,"Well torched and polished meat. Not exactly mind blowing, but it is satisfactory - above average. Indoors (also ourdoors) are very well furnished and looks classy. Not exactly value for money (about 15+ for a bowl of Don), but acceptable for the quality. Crowd here is mostly working ppl",,,,
ChdDSUhNMG9nS0VJQ0FnSURTeHV5SmhBRRAB,Guzman y Gomez - Novena Square,2,"Food via delivery was always good, but somehow dining in turned out to be a horrible experience. Didn't take long for them to come up with our food but it came in cold for my friend and I with much lesser meat than usual.
Best to avoid dining in I guess.",,,,
ChZDSUhNMG9nS0VJQ0FnSURLbXJqOVZREAE,Guzman y Gomez - Novena Square,5,"First time trying this mexican food chain and I must say Im pleasantly surprised! Ordered from foodpanda but the food was still fresh! Got the mild nachos with grilled chicken. For $16, the price was quite expensive but it was really filling which was unexpected!! The guac was delicious too :) Will definitely try their tacos and burritos next!!",,,,
ChZDSUhNMG9nS0VJQ0FnSUR1bmZTcUF3EAE,Yakiniku-GO @ Jurong Point,1,"A few plates of meat for 2 pax, $90 and not even filling. Honestly just go for some random bbq buffet also more worth it",,,,
ChdDSUhNMG9nS0VJQ0FnSURXbzZ6M3pBRRAB,Chui Huay Lim Teochew Cuisine 醉花林品潮轩,4,"Lovely food and good service. The lobster is very fresh and it is paired well with the sauce.

Promfet fish is fresh and we'll steamed (firm meat). The teochew style steam I think it's slightly too sour with the salted plums.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNva1o2TldREAE,Crystal Jade La Mian Xiao Long Bao,4,"Tasty food, pricey but expected. Service was mediocre and the atmosphere was cosy. Went on a Sunday afternoon and it wasnt crowded. Decent waiting time of about 5-10mins. Well staffed.",,,,
ChZDSUhNMG9nS0VJQ0FnSURneVpXdURREAE,Aman Restaurant,5,This small restaurant surprises me. It serves very delicious and crispy prata with very tasty gravy too. The teh tarik at $1 is very nice too!,,,,
ChdDSUhNMG9nS0VJQ0FnSUQ2el9lSW5RRRAB,Hua Zai HK Style Roasted Delight Rice Noodle,5,This is a clean and good place to eat at . Lot of choices and cleaner helpful .keep it up.Be the best .,,,,
ChZDSUhNMG9nS0VJQ0FnSUQ2clBEQVVREAE,Tamako Meal,4,"Went at a colleague's recommendation to try during lunch. Didn't go for their daily lunch set and opted for their katsu curry rice. The curry itself is pretty good, generous. Squid was nice with the dip and the potato salad was not too bad too. My colleague had the yakisoba which was surprisingly quite delicious. Overall, a homely little place I wouldn't mind retuning to again if I'm in the vicinity. Otherwise, it's located at a pretty inaccessible place - best to drive there.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNnNzh1azlnRRAB,Long Jiang Chinos,4,Nice place. Taste goog.,,,,
ChZDSUhNMG9nS0VJQ0FnSURxOUtIZ1V3EAE,Thailily Restaurant,4,"Tasty pork belly. Let's support these small businesses, don't keep going Malls or the international restaurant chains.",,,,
ChZDSUhNMG9nS0VJQ0FnSUR1cnB5RUJnEAE,Papa Jones BBQ and Grill,5,The ribeye steak is definitely one of the best in value and taste. Not a fan of pork but the pan seared fish is great too. Love the mushroom soup and it a must have item.,,,,
ChdDSUhNMG9nS0VJQ0FnSURhOE5UdmlBRRAB,Al Sahira Restaurant,1,"I have never eaten coin prata without sugar before and its the first time I hear them saying coin prata don't have sugar lol. Really disappointed with their service and attitude. Like literally think twice before buying their food.
Also, the fish curry has a weird taste.",,,,
ChdDSUhNMG9nS0VJQ0FnSUN5NTlfSjl3RRAB,Shanghai Renjia,5,"This block 151 is a interesting place that provides good food like Kowloon dim sum and soi 19. This shanghai place which is at the opp end of the block from the coffee shop serves really good food. We ordered, xiao long pau and 2 noodles and it was really good. Will definately be back but we need to come only when we have 1.5hr as the wait can be pretty long during lunch time.",,,,
ChZDSUhNMG9nS0VJQ0FnSURhMy11c1ZBEAE,Mun Zuk 满粥,4,Flavourful porridge that was still warm even with takeaway. Love the crispy wonton skin they give with every order. Cam purchase a set with youtiao and drink also.,,,,
ChdDSUhNMG9nS0VJQ0FnSUQyeHMtRjhnRRAB,Kushiya Japanese Grill House,2,"Ordered the kimchi sliced pork don. Pork is very dry and tough, and overly smoky. Not very palatable.",,,,
ChZDSUhNMG9nS0VJQ0FnSURVbHJqU1lnEAE,Syed Restaurant,4,Eaten egg and plain prata here. Teh tarik with ginger is nice. Ordered mine with reduced sugar 😊,,,,
ChZDSUhNMG9nS0VJQ0FnSUNtN3F5eFl3EAE,Murugan Vilas Idly Shop,5,You can get tasty Indian vegetarian food,,,,
ChZDSUhNMG9nS0VJQ0FnSUNzdzhpb0t3EAE,Jubilee Garden Restaurant,4,"Our senior ladies' choir was invited to perform song item and join the Christmas dinner. The restaurant packed about four hundred guests. The food dishes were served promptly. Dishes well presented, adhered to menu of choice by Host. Service good, ambience decor pleasant. Stage and sound system set up available, as the venue  facilitate karaoke, a key attraction.",,,,
ChZDSUhNMG9nS0VJQ0FnSUMyOHJyMmF3EAE,Malaysia Boleh! @ Northpoint City,5,Delicious local food! But too tough to Chope seats!,,,,
ChdDSUhNMG9nS0VJQ0FnSUNlcS1QcTN3RRAB,Yakiniku-GO @ Jurong Point,3,Quick meat you can grill yourself with 2 sauces,,,,
ChdDSUhNMG9nS0VJQ0FnSUR1X1BXaW1RRRAB,Stall 7,5,Succulent chicken cutlet,,,,
ChdDSUhNMG9nS0VJQ0FnSUNzMTZ1UjNnRRAB,TORI-Q @ AMK,4,Delicious and affordable.,,,,
ChdDSUhNMG9nS0VJQ0FnSURJMU0yYW5nRRAB,Curry Times,4,"Honest to goodness local fare. Always enjoy
Their traditional curry chicken with a slice of roti prata.  Other faves of mine include the dry laksa. And of cos, while waiting for your mains to be served, why not get an Old Chang Kee curry puff?

#cafe #cafesg #localfood #localfoodsg #rotiprata #chickencurry #oldchangkee #jedidiahtan",,,,
ChdDSUhNMG9nS0VJQ0FnSUNlN2VDQjdBRRAB,TungLok Peking Duck Novena,5,"Food was great, especially the duck. Service was excellent too.",,,,
ChdDSUhNMG9nS0VJQ0FnSURPcllqdDNnRRAB,Fried Rice SG,4,"Ordered for delivery the Gam Heong Bee Tai Mak with prawns spicy and fried rice with pork chop.

The pork chop was not too well marinated and tough .

The bee Tai Mak was awesome and among the most tasty and filled with wok hei, definitely a must order !!!

Prawn paste chicken wings was well seasoned  was fried till crispy.",,,,
ChZDSUhNMG9nS0VJQ0FnSURnek11d1pBEAE,Xin Peng Chinese Restaurant,5,Wide variety of Shan Dong cuisine. Don't miss the steam dumpling and Xiao long bao there!,,,,
ChZDSUhNMG9nS0VJQ0FnSUMwNS1fUU5REAE,Silk Road Restaurant - Amara Singapore,4,"(Translated by Google) Sichuan restaurant on the 2nd floor of Amara Hotel in Tanjong Pagar.

Because there are many Japanese guests and Japanese companies around, there are many Japanese customers on weekdays. For those who don't like it, the less spicy food is cooked by Less Spisy and the shop.

Mapo tofu, boiled fish (very spicy) Crispy chicken is really delicious ^^

(Original)
タンジョンパガーのAmara Hotel2階に入っている四川料理のレストランです。

日本人の宿泊ゲストや周りに日系企業が多い為、平日は日本人のお客さんで賑わっています。かなり本格的な辛さの為、苦手な方はLess Spisyとお店の方に言えば辛さを抑えて調理してくれます。

麻婆豆腐、水煮魚(かなり辛いです)クリスピーチキンは本当に美味しいです^^",,,,
